counter,start,storeDLT,storeKfrags,finish
0,3703,8231,111,66,114
6,3619,12780,111,68,122
5,1548,18713,121,78,112
1,2638,25035,123,69,105
3,28624,8631,132,68,114
10,27176,14827,113,91,103
2,27358,21402,112,69,116
4,23484,26520,110,80,107
8,24988,35964,111,62,110
11,20535,40035,120,69,109
9,24171,46945,110,60,105
14,19234,52931,118,60,106
19,5141,59750,110,63,113
12,11073,66092,122,59,115
13,6768,73155,114,70,117
18,17860,64370,110,61,105
17,43556,4371,113,68,116
7,41654,12333,132,59,107
16,10566,19886,112,73,107
15,16509,9906,111,68,111
