counter,start,storeDLT,storeKfrags,finish
0,3703,6525,119,82,104
6,3619,14894,172,70,105
5,1548,19984,111,69,106
1,2638,27273,120,77,108
3,28624,10979,111,70,105
10,27176,16275,114,67,107
2,27358,23291,112,67,125
4,23484,30199,112,67,114
8,24988,37835,131,66,104
11,20535,42717,117,62,111
9,24171,49306,118,62,108
14,19234,55170,117,92,131
19,5141,61668,112,66,112
12,11073,67234,110,61,109
13,6768,72813,120,69,113
18,17860,66371,124,69,113
17,43556,5590,118,62,105
7,41654,14798,118,67,114
16,10566,22120,121,69,113
15,16509,12474,111,66,120
