counter,start,storeDLT,storeKfrags,finish
0,3703,7889,111,59,127
6,3619,12668,111,66,115
5,1548,19064,110,66,111
1,2638,25362,114,73,127
3,28624,8972,112,78,117
10,27176,14941,121,61,106
2,27358,20955,116,68,120
4,23484,27967,110,72,111
8,24988,34184,374,95,111
11,20535,40813,121,68,108
9,24171,47720,111,76,117
14,19234,52486,115,64,104
19,5141,59159,308,62,104
12,11073,66317,130,75,104
13,6768,72924,110,62,105
18,17860,64594,110,79,126
17,43556,6044,117,69,106
7,41654,11447,109,66,112
16,10566,20331,109,66,112
15,16509,10358,113,67,117
