counter,start,storeDLT,storeKfrags,finish
0,2594,3274,109,65,105
14,2819,8531,112,64,103
6,3023,12346,119,71,107
4,2813,17659,115,96,114
2,2877,21752,112,62,104
1,3045,26075,113,63,106
15,3303,30151,110,65,104
7,19785,16900,108,73,119
16,27686,13373,110,69,111
3,26562,11730,108,66,118
18,26502,16020,112,70,110
13,24154,20260,136,62,106
11,17950,24700,110,68,114
10,18530,23367,110,62,104
12,24746,6913,117,65,103
17,23921,10933,118,65,104
5,16065,10487,132,70,101
8,9528,3629,116,67,118
9,1513,3669,118,63,110
19,1594,3673,117,81,108
