counter,start,storeDLT,storeKfrags,finish
1,4968,4114,109,64,114
6,2833,11862,111,73,108
0,5979,19390,126,66,104
3,4852,25232,112,74,111
9,3192,30734,113,67,111
13,28865,13639,114,62,104
5,29398,9616,113,58,102
14,16500,17314,110,68,113
4,19092,24505,117,67,102
8,14978,28819,113,63,104
2,19234,37355,111,61,114
11,8853,36148,126,67,103
10,9190,42783,113,68,112
7,41345,3472,114,75,121
12,37681,10445,119,70,105
18,27930,17201,118,68,106
16,16101,23668,109,68,103
17,7769,2433,113,66,115
19,4542,4184,111,68,104
15,2703,5341,110,66,110
