counter,start,storeDLT,storeKfrags,finish
1,4968,4333,119,80,104
6,2833,11293,112,73,106
0,5979,20862,110,72,108
3,4852,24789,109,72,113
9,3192,30178,123,66,107
13,28865,13168,110,64,111
5,29398,12340,116,71,102
14,16500,19764,111,66,119
4,19092,23493,114,63,104
8,14978,29703,117,77,104
2,19234,36799,110,61,105
11,8853,35590,110,68,114
10,9190,41894,110,74,104
7,41345,3916,112,66,116
12,37681,9228,117,87,104
18,27930,16528,114,71,103
16,16101,21457,113,62,103
17,7769,3187,114,78,103
19,4542,3865,117,58,107
15,2703,3080,111,73,111
