counter,start,storeDLT,storeKfrags,finish
0,2838,7101,116,71,109
1,2765,13071,112,70,104
5,1781,21494,110,61,101
3,11706,22747,110,68,106
2,20867,25105,111,68,114
14,23502,25339,109,65,104
19,22923,35906,114,68,110
10,26722,42582,123,61,102
6,23506,50965,115,62,116
9,30620,51593,110,64,106
16,28553,57876,112,61,105
8,24718,68087,110,63,105
7,29150,76469,111,65,108
4,27446,76083,113,63,115
11,25291,84446,109,69,108
18,56101,59608,111,69,103
17,53846,66879,110,58,103
15,81080,21598,113,66,104
13,61012,30063,110,70,109
12,44107,20147,113,63,110
