counter,start,storeDLT,storeKfrags,finish
0,2388,3432,39,62,19
1,2564,4122,104,443,257
2,2303,8234,48,124,97
3,2565,8397,13,17,10
6,8695,4093,159,308,309
9,5395,4793,201,82,38
4,5684,5672,25,27,17
7,8047,7647,26,53,14
5,3961,10176,34,235,148
8,6453,3031,35,48,13
