counter,start,storeDLT,storeKfrags,finish
0,2925,7342,114,66,111
2,3282,18462,111,66,102
1,2969,30398,118,63,102
17,23793,26105,120,67,106
7,23776,37048,125,64,101
3,35538,37027,113,63,105
11,34870,49218,122,68,101
6,32641,58445,116,63,115
5,33331,72221,132,59,104
15,33656,83071,115,62,109
12,25465,91682,111,68,104
8,22984,99375,111,70,101
14,22419,115317,111,63,106
16,20976,121767,115,65,105
18,39254,110221,117,61,103
9,34993,118240,110,62,109
10,72794,87434,111,62,110
4,73059,98597,174,67,101
13,107676,52171,111,65,105
19,99021,41166,109,63,108
