counter,start,storeDLT,storeKfrags,finish
0,2925,13361,112,74,123
2,3282,23039,123,66,104
1,2969,34629,114,66,105
17,23793,28873,110,65,113
7,23776,38363,112,90,115
3,35538,39308,114,62,103
11,34870,50431,120,63,121
6,32641,61340,113,68,105
5,33331,70447,110,70,103
15,33656,73842,111,59,109
12,25465,92124,118,61,108
8,22984,104908,110,61,105
14,22419,112420,112,74,104
16,20976,125690,119,68,101
18,39254,114132,110,64,118
9,34993,124121,112,68,112
10,72794,91038,110,62,110
4,73059,101356,112,64,118
13,107676,55395,114,67,104
19,99021,43816,120,66,117
