counter,start,storeDLT,storeKfrags,finish
0,2925,13703,110,59,107
2,3282,23466,171,68,107
1,2969,35078,117,89,103
17,23793,28215,111,63,117
7,23776,39701,110,61,107
3,35538,40280,111,75,106
11,34870,50770,122,66,102
6,32641,60773,110,59,102
5,33331,70781,108,66,115
15,33656,83616,129,70,102
12,25465,94126,109,66,113
8,22984,104785,117,82,107
14,22419,112083,118,67,102
16,20976,125899,120,68,109
18,39254,114457,110,64,106
9,34993,123788,115,66,102
10,72794,90256,115,61,104
4,73059,101816,111,63,106
13,107676,56064,110,74,105
19,99021,43044,110,65,102
