counter,start,storeDLT,storeKfrags,finish
0,2925,9241,117,59,103
2,3282,20536,116,67,102
1,2969,30291,111,64,104
17,23793,21856,114,62,132
7,23776,30814,113,66,105
3,35538,33415,115,73,102
11,34870,46881,109,66,102
6,32641,55453,111,61,110
5,33331,63003,116,58,112
15,33656,81618,109,63,109
12,25465,88214,112,78,103
8,22984,97411,111,63,109
14,22419,110305,112,71,112
16,20976,119878,111,70,109
18,39254,108217,110,59,102
9,34993,114447,127,67,105
10,72794,85566,110,66,111
4,73059,94635,110,64,101
13,107676,47286,111,60,103
19,99021,38649,118,58,106
