counter,start,storeDLT,storeKfrags,finish
0,2925,6348,111,61,104
2,3282,18032,112,58,104
1,2969,24104,111,62,103
17,23793,20085,144,58,102
7,23776,32597,111,64,101
3,35538,32332,112,65,101
11,34870,44092,109,69,107
6,32641,54021,112,64,104
5,33331,61992,110,62,121
15,33656,75004,110,65,102
12,25465,84544,112,60,102
8,22984,101344,111,67,109
14,22419,106647,117,62,104
16,20976,118541,116,66,102
18,39254,105431,111,69,109
9,34993,114331,111,77,101
10,72794,82062,118,105,104
4,73059,93980,117,64,103
13,107676,48841,111,66,122
19,99021,35048,110,67,110
