counter,start,storeDLT,storeKfrags,finish
0,2838,3280,113,68,104
1,2765,13797,113,65,112
5,1781,23143,112,68,105
3,11706,20960,111,65,103
2,20867,23226,110,85,133
14,23502,23594,126,66,109
19,22923,32123,113,74,101
10,26722,41121,109,65,112
6,23506,49527,113,74,110
9,30620,49862,111,60,102
16,28553,59426,110,71,103
8,24718,66637,113,62,112
7,29150,75096,124,89,109
4,27446,74519,110,61,104
11,25291,82880,171,62,104
18,56101,57745,109,64,102
17,53846,65429,112,61,101
15,81080,20154,111,67,112
13,61012,28633,134,65,102
12,44107,18589,118,68,108
