counter,start,storeDLT,storeKfrags,finish
0,2838,8882,122,68,108
1,2765,20458,111,83,111
5,1781,25933,111,66,118
3,11706,26653,111,63,109
2,20867,28625,119,62,105
14,23502,29139,127,67,115
19,22923,37243,111,66,102
10,26722,46257,175,63,103
6,23506,54866,122,62,103
9,30620,55846,133,64,101
16,28553,61904,117,70,104
8,24718,71211,121,65,105
7,29150,80159,122,66,107
4,27446,79458,116,62,106
11,25291,87911,111,65,103
18,56101,60792,110,64,102
17,53846,69988,118,60,125
15,81080,25086,117,63,183
13,61012,33591,119,70,113
12,44107,23614,111,72,115
