counter,start,storeDLT,storeKfrags,finish
0,2838,8883,140,63,101
1,2765,16690,127,67,103
5,1781,24815,110,61,104
3,11706,25558,116,65,103
2,20867,26486,113,65,105
14,23502,27687,118,63,103
19,22923,34236,121,66,105
10,26722,44925,116,60,103
6,23506,52306,111,64,105
9,30620,53838,120,76,107
16,28553,63700,112,69,113
8,24718,70101,118,61,106
7,29150,78926,110,67,114
4,27446,79193,114,75,106
11,25291,86694,110,65,112
18,56101,61569,110,88,108
17,53846,67339,112,63,101
15,81080,23860,119,67,102
13,61012,32454,113,88,117
12,44107,22595,114,65,112
