counter,start,storeDLT,storeKfrags,finish
0,2084,2238,33,37,80
2,2114,2263,212,101,52
7,2102,2103,33,66,39
9,2416,2221,39,24,22
1,2355,2060,15,19,38
8,2084,2105,27,76,45
5,2074,2128,20,37,73
3,2083,2080,19,23,15
4,2073,2115,53,53,34
6,2074,2115,25,49,57
