counter,start,storeDLT,storeKfrags,finish
0,10379,16368,386,2330,7851
9,8966,27974,1048,2524,537
1,10692,32788,265,66,117
5,21176,111947,10425,6177,663
4,23708,157547,558,901,5850
6,24000,150742,765,2337,5261
14,23229,157806,715,2575,5097
3,22750,158709,1783,993,6796
2,22660,158914,3449,3505,2868
11,19529,159793,5828,1280,2327
15,17430,161914,7605,230,139
8,123439,143332,3564,3144,1620
18,154156,92270,3436,4297,1349
10,115490,145880,4156,2958,1283
12,159227,90349,3228,4112,1763
7,124657,145847,3113,3270,2686
16,210722,46485,343,1202,2811
13,194296,47212,2235,1542,325
19,137445,47456,2563,1245,276
17,227638,67823,113,63,118
