counter,start,storeDLT,storeKfrags,finish
0,10379,16345,403,2336,7469
9,8966,23370,2632,645,160
1,10692,29259,654,412,481
11,19529,110352,9641,6953,2038
5,21176,112031,9796,6260,1005
3,22750,157389,553,926,5552
4,23708,158001,714,2130,4343
6,24000,150922,736,2689,6545
14,23229,162818,2267,1336,1899
15,17430,160310,4424,1619,2926
2,22660,158109,788,1563,9062
10,115490,145889,-1,-1,-1
7,124657,145002,3749,2428,2732
12,159227,89877,3655,3833,1301
8,123439,144506,4154,1579,1983
18,154156,91769,3700,1722,4015
16,210722,46337,118,367,3739
19,137445,46664,510,2613,1460
17,227638,46402,2301,579,1136
13,194296,46533,528,3301,893
