counter,start,storeDLT,storeKfrags,finish
0,2925,11140,111,67,103
2,3282,24348,109,59,103
1,2969,29629,129,66,101
17,23793,26227,110,72,101
7,23776,37708,110,66,116
3,35538,35932,110,64,108
11,34870,47991,121,59,103
6,32641,59546,115,83,112
5,33331,68448,111,64,105
15,33656,75548,110,60,101
12,25465,92693,110,62,107
8,22984,102779,117,63,103
14,22419,114648,110,64,117
16,20976,125789,115,68,115
18,39254,112342,110,71,102
9,34993,121572,109,65,107
10,72794,90821,115,59,101
4,73059,98699,110,65,101
13,107676,54063,109,66,103
19,99021,42374,110,67,113
