counter,start,storeDLT,storeKfrags,finish
0,2925,5007,111,72,106
2,3282,14073,117,63,117
1,2969,25058,130,60,102
17,23793,19668,110,60,103
7,23776,35813,118,63,106
3,35538,31680,112,66,105
11,34870,45211,113,69,102
6,32641,51672,133,64,102
5,33331,62334,111,75,111
15,33656,77527,110,65,105
12,25465,83670,112,72,103
8,22984,94410,115,66,102
14,22419,108857,110,64,104
16,20976,116092,113,68,111
18,39254,106649,113,66,109
9,34993,116448,114,66,108
10,72794,82901,114,60,114
4,73059,92891,122,64,102
13,107676,52858,110,63,103
19,99021,34687,110,64,103
