counter,start,storeDLT,storeKfrags,finish
0,2925,4121,111,77,105
2,3282,13963,113,68,113
1,2969,25583,111,61,102
17,23793,19450,110,71,105
7,23776,33142,110,67,102
3,35538,30462,110,58,101
11,34870,45440,112,69,102
6,32641,51457,112,61,123
5,33331,63656,111,62,106
15,33656,78070,113,59,101
12,25465,84325,123,63,106
8,22984,94641,113,67,106
14,22419,108640,117,58,104
16,20976,115879,114,70,103
18,39254,107098,142,61,101
9,34993,117226,114,64,111
10,72794,83449,112,59,102
4,73059,92134,112,63,101
13,107676,53506,122,66,101
19,99021,35594,120,63,102
