counter,start,storeDLT,storeKfrags,finish
0,2925,12136,117,61,101
2,3282,24234,108,63,102
1,2969,28297,110,78,107
17,23793,27549,110,64,107
7,23776,38041,117,60,102
3,35538,39957,112,64,102
11,34870,45990,114,64,103
6,32641,59892,110,66,109
5,33331,67790,119,71,101
15,33656,76429,169,62,103
12,25465,92906,110,68,111
8,22984,103226,136,58,102
14,22419,114419,110,63,102
16,20976,124104,128,67,115
18,39254,112670,112,61,102
9,34993,124233,111,67,104
10,72794,89837,109,64,111
4,73059,100357,117,64,105
13,107676,53615,111,63,121
19,99021,42595,118,60,106
