counter,start,storeDLT,storeKfrags,finish
0,2305,2455,39,46,22
1,2341,3527,41,28,23
3,2387,6593,86,162,87
2,6542,2256,37,102,233
4,2289,2616,124,57,243
7,4158,2182,32,62,29
8,2400,2393,52,53,38
9,2269,2229,32,66,25
5,2348,2247,94,90,43
6,2322,2287,58,77,69
