counter,start,storeDLT,storeKfrags,finish
0,10379,16833,1421,1076,7258
9,8966,23953,2242,489,362
1,10692,33845,166,62,336
5,21176,111860,9946,6280,1042
11,19529,111904,10674,6113,442
15,17430,111889,9836,6264,1125
2,22660,158222,835,2580,6587
4,23708,162360,2996,1282,2277
14,23229,165105,917,1177,1461
3,22750,161006,3281,1549,2986
6,24000,160029,946,140,611
18,154156,91770,3788,2586,1305
12,159227,90099,3339,2709,2293
8,123439,143687,3358,3851,1349
7,124657,145857,3148,4160,1220
10,115490,145100,3327,4413,1222
19,137445,47126,953,2116,1038
13,194296,46809,1716,1411,1328
17,227638,46281,722,1948,1635
16,210722,47223,2270,1069,784
