counter,start,storeDLT,storeKfrags,finish
0,10379,17162,1117,1202,7402
9,8966,28567,659,2498,599
1,10692,32206,109,63,126
5,21176,110493,9547,6914,2018
11,19529,112155,9629,6236,1006
2,22660,157668,553,1143,5195
3,22750,157391,630,1268,5877
4,23708,157976,419,2187,4744
6,24000,150756,691,1398,5863
14,23229,157256,547,1144,8379
15,17430,161980,4553,707,1661
7,124657,144974,1010,3060,3757
12,159227,90528,2823,2450,2931
8,123439,143283,3617,2415,2931
10,115490,144951,3456,4614,1124
18,154156,92521,3225,4756,1101
16,210722,46566,440,1204,2136
19,137445,47081,1064,1888,766
13,194296,46847,1010,1609,1787
17,227638,45998,906,2795,871
