counter,start,storeDLT,storeKfrags,finish
0,10379,16413,1350,1551,7629
9,8966,28832,1079,1962,589
1,10692,29304,616,404,490
11,19529,111858,10443,6177,671
15,17430,111872,10587,5694,966
5,21176,112417,10295,6054,457
2,22660,158093,423,1736,5009
3,22750,157809,623,1357,8489
14,23229,160332,3673,1590,2903
6,24000,158662,501,1052,1483
4,23708,157553,629,1827,9401
10,115490,144652,3557,2747,2098
8,123439,143265,3633,2658,2641
7,124657,145901,2890,1959,3485
12,159227,89782,3706,3117,2339
18,154156,92831,2877,4296,1621
13,194296,46769,608,2218,876
17,227638,46161,939,1333,1732
19,137445,46933,680,2873,947
16,210722,46909,1393,2026,971
