counter,start,storeDLT,storeKfrags,finish
0,10379,16962,1307,1063,7589
9,8966,28719,910,2243,485
1,10692,32256,108,70,105
11,19529,110805,9300,7905,1034
5,21176,111928,9888,6271,1025
15,17430,157851,698,1500,5123
3,22750,157434,580,1761,6699
2,22660,161399,3012,1592,2798
4,23708,162049,4236,1174,1447
14,23229,161447,3878,1296,2003
6,24000,154841,3233,1275,2362
12,159227,90193,3286,2904,1738
7,124657,145225,3719,3058,2232
10,115490,144964,3442,4324,1346
18,154156,92255,3413,3596,2182
8,123439,143497,3524,4003,1906
19,137445,46598,309,766,2225
16,210722,47012,716,2067,1277
13,194296,47069,2412,1041,756
17,227638,67357,175,61,105
