counter,start,storeDLT,storeKfrags,finish
0,2922,12671,109,67,110
17,3253,23129,125,84,106
1,3814,33417,130,67,110
5,33477,16711,112,69,111
2,34062,26151,126,67,109
4,32819,35496,118,63,107
8,34778,49483,115,98,109
16,33358,60146,112,64,105
7,31398,70449,114,70,111
12,31914,80529,110,64,118
10,29694,88963,113,66,112
9,28531,97671,120,71,109
3,23485,113169,113,75,113
6,23285,122719,111,72,113
14,8782,135207,112,72,107
11,71207,80463,110,68,122
18,125016,34217,110,65,110
19,115307,34076,110,70,108
15,104998,45167,116,72,119
13,89157,54235,109,64,110
