counter,start,storeDLT,storeKfrags,finish
0,2922,6829,111,83,121
17,3253,14765,116,61,106
1,3814,28239,117,67,105
5,33477,12358,130,68,117
2,34062,28492,110,66,111
4,32819,33270,109,78,107
8,34778,40681,109,62,118
16,33358,54437,111,65,108
7,31398,64860,111,67,114
12,31914,73616,113,68,109
10,29694,86719,111,61,107
9,28531,100263,108,69,110
3,23485,107812,109,67,108
6,23285,114988,136,71,106
14,8782,128865,121,67,106
11,71207,79571,114,69,107
18,125016,30203,115,65,111
19,115307,28512,114,62,110
15,104998,39708,111,59,104
13,89157,49084,112,70,111
