counter,start,storeDLT,storeKfrags,finish
0,2922,3619,110,64,118
17,3253,13647,110,65,124
1,3814,25820,111,59,107
5,33477,14483,111,68,110
2,34062,20927,113,67,114
4,32819,33708,118,75,123
8,34778,48266,111,66,113
16,33358,51311,112,64,114
7,31398,63646,113,68,120
12,31914,75190,112,66,114
10,29694,92844,114,66,111
9,28531,93528,109,68,112
3,23485,104693,111,61,104
6,23285,117103,116,59,109
14,8782,131989,114,68,119
11,71207,72101,112,66,115
18,125016,27073,112,61,106
19,115307,25610,110,64,108
15,104998,34846,110,60,103
13,89157,46745,110,62,114
