counter,start,storeDLT,storeKfrags,finish
0,2922,8277,111,67,111
17,3253,18779,111,63,123
1,3814,29122,111,67,114
5,33477,13258,118,76,122
2,34062,26476,112,71,106
4,32819,30709,116,75,111
8,34778,39233,122,69,108
16,33358,53552,118,65,111
7,31398,65875,111,67,119
12,31914,74405,111,67,115
10,29694,85816,118,63,107
9,28531,99247,108,66,110
3,23485,109710,140,78,107
6,23285,117796,113,66,107
14,8782,127186,111,62,105
11,71207,79008,109,62,107
18,125016,27419,118,69,109
19,115307,29284,115,65,118
15,104998,39384,110,64,121
13,89157,50418,108,67,112
