counter,start,storeDLT,storeKfrags,finish
0,2922,12336,111,66,106
17,3253,21890,111,65,108
1,3814,32818,110,67,108
5,33477,18844,111,70,112
2,34062,28932,111,66,113
4,32819,36715,120,67,110
8,34778,49042,116,62,111
16,33358,59135,110,74,114
7,31398,68333,113,60,103
12,31914,81985,114,65,107
10,29694,90509,110,73,108
9,28531,102680,111,63,132
3,23485,112067,112,67,111
6,23285,122486,112,72,111
14,8782,133767,110,67,104
11,71207,76121,116,64,105
18,125016,33770,108,68,106
19,115307,32845,119,68,106
15,104998,43617,116,69,111
13,89157,54358,114,62,107
