counter,start,storeDLT,storeKfrags,finish
0,2922,2726,121,70,110
17,3253,15868,111,58,105
1,3814,26145,112,67,105
5,33477,15597,119,67,106
2,34062,20485,111,67,111
4,32819,33929,122,66,107
8,34778,48486,119,87,104
16,33358,50860,131,67,106
7,31398,62955,124,63,128
12,31914,75960,111,85,109
10,29694,92507,120,63,107
9,28531,93288,114,72,111
3,23485,105696,135,66,105
6,23285,116308,118,65,112
14,8782,131412,110,65,114
11,71207,72438,115,75,107
18,125016,27298,109,70,106
19,115307,26948,109,67,109
15,104998,35631,113,61,105
13,89157,45192,110,91,107
