counter,start,storeDLT,storeKfrags,finish
0,2922,3195,134,68,103
17,3253,13086,110,63,106
1,3814,23952,117,90,111
5,33477,7487,110,64,104
2,34062,20810,111,66,106
4,32819,30163,111,66,110
8,34778,47379,118,69,131
16,33358,52757,111,75,113
7,31398,61044,110,67,122
12,31914,77860,111,80,110
10,29694,84713,109,71,113
9,28531,96450,112,65,111
3,23485,105247,112,62,105
6,23285,114864,128,88,119
14,8782,130210,116,74,103
11,71207,72329,122,67,111
18,125016,26188,118,66,104
19,115307,25046,115,68,113
15,104998,36182,113,65,104
13,89157,45294,134,63,105
