counter,start,storeDLT,storeKfrags,finish
0,2922,10443,170,61,106
17,3253,21117,111,59,120
1,3814,31689,129,65,120
5,33477,16049,121,71,105
2,34062,22717,112,65,107
4,32819,38272,110,66,106
8,34778,43785,110,66,108
16,33358,57012,123,65,105
7,31398,68662,110,68,110
12,31914,79082,128,65,112
10,29694,91387,112,63,106
9,28531,95334,117,64,106
3,23485,111160,125,66,105
6,23285,121590,132,65,108
14,8782,134092,112,89,110
11,71207,75444,124,60,105
18,125016,32984,113,81,115
19,115307,32171,114,63,106
15,104998,43052,122,65,102
13,89157,52222,109,60,104
