counter,start,storeDLT,storeKfrags,finish
0,2922,12002,115,69,114
17,3253,22451,117,68,112
1,3814,32357,114,67,122
5,33477,17043,116,75,107
2,34062,26589,110,60,106
4,32819,36599,110,75,113
8,34778,45305,110,75,108
16,33358,58797,118,71,115
7,31398,69893,111,67,112
12,31914,81434,115,67,106
10,29694,90050,112,64,120
9,28531,101927,113,64,105
3,23485,112516,110,74,104
6,23285,123045,111,70,115
14,8782,134553,114,67,111
11,71207,77451,115,79,106
18,125016,34557,113,67,112
19,115307,32302,115,64,104
15,104998,44182,111,58,105
13,89157,54580,122,62,104
