counter,start,storeDLT,storeKfrags,finish
0,2922,6721,114,64,125
17,3253,16441,111,68,119
1,3814,28348,109,71,110
5,33477,10486,111,70,112
2,34062,28277,114,74,113
4,32819,32933,117,67,115
8,34778,41243,115,68,108
16,33358,54327,124,64,104
7,31398,65081,120,85,121
12,31914,73509,109,67,109
10,29694,86610,126,70,106
9,28531,100154,117,59,108
3,23485,107922,120,65,107
6,23285,114655,116,71,113
14,8782,128757,111,68,114
11,71207,79691,115,64,110
18,125016,30317,111,67,115
19,115307,28621,110,66,111
15,104998,39833,112,76,106
13,89157,49308,116,63,110
