counter,start,storeDLT,storeKfrags,finish
0,2922,4370,110,68,113
17,3253,14082,110,62,114
1,3814,25602,110,71,116
5,33477,15374,113,62,105
2,34062,20263,114,79,114
4,32819,29381,113,66,111
8,34778,48045,112,63,110
16,33358,51761,113,84,107
7,31398,63182,122,66,125
12,31914,77975,129,68,105
10,29694,84929,111,69,125
9,28531,93746,117,99,104
3,23485,103919,112,63,112
6,23285,117554,145,68,102
14,8782,130646,109,69,111
11,71207,73661,116,62,109
18,125016,26852,123,82,109
19,115307,26381,111,64,112
15,104998,34958,116,65,111
13,89157,47410,112,63,111
