counter,start,storeDLT,storeKfrags,finish
2,4085,4915,110,60,107
0,4756,12421,113,69,123
4,4408,22856,130,70,124
8,5461,26889,111,63,113
14,19358,17327,175,75,105
5,18944,23210,109,66,103
1,20116,28337,110,95,105
7,24800,29656,110,94,106
12,22474,25003,131,77,111
16,19882,29113,179,70,114
18,17485,36700,111,66,102
6,20050,42810,110,71,119
10,31797,31921,113,70,111
3,26768,31207,110,64,103
11,-1,-1,-1,-1,-1
19,-1,-1,-1,-1,-1
17,35527,-1,-1,-1,-1
9,-1,-1,-1,-1,-1
15,36825,-1,-1,-1,-1
13,-1,-1,-1,-1,-1
