counter,start,storeDLT,storeKfrags,finish
0,2833,10971,119,68,114
8,2785,17875,117,62,106
2,2744,26677,111,92,106
7,3047,35777,117,65,109
4,2916,44107,118,58,109
5,13477,44745,111,58,103
1,22021,46281,111,69,109
16,47236,28939,115,64,111
12,44892,37229,112,71,107
19,43235,44645,123,72,110
6,42207,55508,122,63,103
9,40179,62592,112,68,113
17,40056,70745,117,74,112
10,48092,69495,108,60,107
14,47112,69686,111,74,105
3,30861,79146,110,75,115
13,67625,34504,113,66,109
15,68705,31438,111,65,104
18,57684,24390,111,64,119
11,34688,23892,122,60,103
