counter,start,storeDLT,storeKfrags,finish
0,2860,13479,111,61,103
2,3026,21118,110,67,101
5,3499,27196,117,62,128
3,3730,41921,115,123,101
7,3527,50337,109,65,108
10,3801,59756,110,69,105
4,3997,69316,111,78,107
1,42292,41324,110,59,102
12,71351,25445,123,66,101
14,67431,32738,113,66,107
18,66264,43982,111,60,103
9,61290,50501,112,66,103
16,49895,62771,111,70,103
6,50305,72206,110,65,101
8,44468,70629,120,63,107
15,44490,80603,120,66,105
13,41230,90008,109,68,106
19,39759,97084,110,78,109
11,32251,109656,111,63,104
17,2903,10760,110,66,107
