counter,start,storeDLT,storeKfrags,finish
0,2860,5782,111,67,110
2,3026,15249,110,65,104
5,3499,30252,110,70,104
3,3730,33749,111,62,108
7,3527,42887,110,59,131
10,3801,51951,171,59,101
4,3997,62303,111,75,102
1,42292,35670,112,69,105
12,71351,16459,109,66,106
14,67431,26894,111,99,105
18,66264,37096,111,65,107
9,61290,46496,119,68,102
16,49895,55785,114,65,105
6,50305,66919,118,74,112
8,44468,66412,109,69,111
15,44490,73615,110,71,106
13,41230,83090,111,70,105
19,39759,92424,110,69,105
11,32251,104660,114,65,102
17,2903,3455,110,63,108
