counter,start,storeDLT,storeKfrags,finish
0,2860,12808,110,66,106
2,3026,18929,110,69,106
5,3499,32644,110,65,104
3,3730,38768,112,67,108
7,3527,50214,110,60,102
10,3801,60519,135,65,101
4,3997,69754,118,82,120
1,42292,43130,119,99,110
12,71351,24226,113,66,104
14,67431,32082,129,60,102
18,66264,43657,113,72,106
9,61290,54615,120,68,106
16,49895,63563,111,60,102
6,50305,71863,110,65,105
8,44468,71634,114,67,104
15,44490,80274,113,67,104
13,41230,90683,114,62,104
19,39759,94309,111,69,105
11,32251,110104,114,59,103
17,2903,8305,119,68,104
