counter,start,storeDLT,storeKfrags,finish
0,2395,3196,158,73,133
1,2614,6654,37,113,72
9,3398,7536,13,22,16
5,7418,7781,85,72,20
3,6606,8353,46,314,122
7,8424,8973,32,40,27
8,8771,10813,16,29,25
4,9204,11990,63,61,47
6,7596,14147,13,20,9
2,8352,2636,269,175,173
