counter,start,storeDLT,storeKfrags,finish
0,2395,3705,197,72,34
1,2614,5646,16,18,8
9,3398,8295,46,61,69
5,7418,7294,21,41,9
3,6606,8930,26,130,7
7,8424,10282,86,81,53
8,8771,9674,25,22,15
4,9204,12496,66,110,119
6,7596,13224,29,34,13
2,8352,2239,31,66,83
