counter,start,storeDLT,storeKfrags,finish
0,2322,3108,229,132,180
8,2317,6065,19,88,33
1,2294,6841,167,124,117
2,6422,3674,72,54,46
9,5027,5251,48,38,35
4,5571,6864,45,33,22
3,5579,8164,14,11,8
5,2373,3058,50,241,55
6,2271,2965,306,205,64
7,2303,2897,185,298,193
