counter,start,storeDLT,storeKfrags,finish
0,2322,3799,45,105,122
8,2317,5406,27,24,22
1,2294,6473,233,247,80
2,6422,4112,19,39,24
9,5027,5664,15,35,27
4,5571,6408,46,44,26
3,5579,8732,15,16,11
5,2373,2777,158,62,82
6,2271,2464,56,231,182
7,2303,2636,105,247,346
