counter,start,storeDLT,storeKfrags,finish
13,1776,5613,115,63,115
0,2502,7906,113,68,120
1,2636,10824,136,64,104
15,2674,13941,114,67,110
5,8377,5376,115,73,106
3,8609,8605,111,73,107
14,7152,11213,112,61,103
4,6514,15090,142,66,110
2,3090,18294,111,73,114
11,9162,13994,111,138,103
6,18660,8217,114,65,114
12,12209,10426,112,64,121
9,10393,9861,111,61,107
18,2485,4658,110,77,109
17,2361,5224,127,66,112
10,4195,7876,116,63,141
16,4380,5180,112,76,107
7,4834,5221,114,67,110
8,2508,5318,112,70,113
19,2519,4888,110,66,108
