counter,start,storeDLT,storeKfrags,finish
0,2856,6889,120,60,103
8,2993,14222,122,65,101
1,2671,27480,110,67,108
2,2964,39008,112,105,105
3,22593,28821,112,92,111
4,40401,21442,113,58,104
13,40429,32342,118,63,103
14,35881,40561,119,64,114
11,35481,50272,115,68,103
7,29979,60493,114,63,106
12,29622,69494,112,66,103
10,29776,79143,117,60,105
19,29689,90972,111,61,104
9,25610,97979,113,61,103
5,35589,96922,112,63,120
18,31006,106770,113,69,103
16,22207,116454,122,65,107
6,31189,124378,109,61,103
17,19574,134645,109,61,106
15,117964,6392,173,63,106
