counter,start,storeDLT,storeKfrags,finish
0,2770,8867,119,66,113
2,2917,12668,119,62,105
1,1640,17861,116,69,130
3,18590,7904,113,68,117
12,18643,14566,114,71,112
10,19005,20379,110,67,123
5,14437,27029,112,70,109
4,10079,32887,110,70,132
6,10993,38437,111,71,104
8,11060,43990,111,66,115
7,43920,4680,112,66,122
9,47264,11522,115,64,104
15,40544,19430,110,70,109
14,46402,24121,111,59,105
17,48474,32563,111,67,112
18,16747,38238,114,70,106
11,12760,43341,110,64,107
16,13083,50580,120,60,103
13,34847,7975,113,58,104
19,2735,6128,126,68,107
