counter,start,storeDLT,storeKfrags,finish
0,3382,5694,111,72,111
8,3410,16938,169,65,114
18,3990,25766,109,58,103
19,3877,32888,449,176,107
5,10977,35672,110,64,137
1,23662,29245,112,71,109
11,31659,26905,119,62,108
16,34527,27390,111,66,134
2,39722,34029,130,66,107
3,33240,38367,111,63,111
9,35952,39164,109,63,108
6,28246,34131,110,72,110
12,31323,38944,116,65,103
15,28586,47213,112,67,123
13,41023,25329,130,67,127
4,49077,11111,130,60,105
10,43917,16430,112,71,122
7,43030,21412,114,63,117
14,48308,27985,132,66,103
17,8759,4963,109,67,108
