counter,start,storeDLT,storeKfrags,finish
0,2845,10300,113,75,112
1,2662,18044,123,63,107
11,3033,26670,115,65,110
6,2643,35434,118,64,102
7,12088,37448,122,85,116
2,29587,31448,114,71,120
4,37154,31375,110,64,108
3,38137,39551,119,77,113
13,35910,50281,112,71,155
8,35065,52700,112,63,108
19,32837,65909,110,61,104
17,31551,73307,111,62,103
14,37426,70948,112,72,105
5,33205,82295,115,74,113
15,26156,89703,112,60,118
10,25975,98789,115,66,104
9,25962,107051,111,71,114
16,25941,106062,114,64,106
12,51371,87042,112,62,112
18,90178,15534,109,66,106
