counter,start,storeDLT,storeKfrags,finish
1,13133,10351,146,167,113
0,15202,13786,112,66,104
7,5785,19791,119,59,105
3,9064,33213,109,69,107
2,8785,34511,111,63,103
6,12391,35151,128,78,109
10,10065,51867,110,63,101
4,15031,58919,111,65,140
5,12602,67073,110,65,103
16,13163,73989,112,64,102
8,3260,80102,110,62,102
14,104597,19845,1175,1586,116
18,99092,19978,1081,1609,294
19,10050,26384,140,233,106
17,77633,33575,124,95,163
9,44065,41541,131,89,129
11,87559,52937,265,330,1135
15,97688,78410,114,72,108
13,69141,89065,950,577,108
12,9912,3682,110,62,214
