counter,start,storeDLT,storeKfrags,finish
1,13133,10361,160,152,107
0,15202,15857,117,65,103
7,5785,23397,117,65,119
2,8785,38712,121,72,107
6,12391,42809,112,73,118
3,9064,46783,115,80,102
10,10065,51204,111,65,108
4,15031,61802,111,67,105
5,12602,68639,112,74,124
16,13163,76494,111,61,110
8,3260,83863,110,70,115
18,99092,19208,1562,1950,105
14,104597,19230,1519,2149,104
19,10050,30095,117,75,106
17,77633,37423,125,138,122
9,44065,45510,116,81,103
11,87559,67997,114,64,150
15,97688,81542,119,69,113
13,69141,90208,201,284,150
12,9912,12372,110,61,103
