counter,start,storeDLT,storeKfrags,finish
0,2770,2423,111,62,107
2,2917,9060,109,63,107
1,1640,15737,111,72,111
3,18590,4277,119,89,103
12,18643,10764,112,80,120
10,19005,17158,121,63,106
5,14437,23221,110,62,118
4,10079,29431,108,66,103
6,10993,36015,111,67,116
8,11060,40644,111,65,117
7,43920,2532,113,73,114
9,47264,12289,111,72,116
15,40544,16009,111,64,111
14,46402,22115,111,59,105
17,48474,28995,111,63,114
18,16747,34542,109,67,119
11,12760,40877,117,63,106
16,13083,47226,112,68,107
13,34847,2396,109,61,103
19,2735,2575,115,70,128
