counter,start,storeDLT,storeKfrags,finish
0,2875,10590,155,65,105
1,3804,20924,123,66,117
9,2882,32456,113,58,126
7,31998,16022,110,66,107
19,34832,25980,112,74,115
8,32312,35811,117,66,104
3,32275,46801,176,59,105
6,31193,57698,121,73,104
12,31644,68900,113,68,105
5,31143,73526,111,65,121
2,29567,89777,113,65,119
15,29398,98012,110,63,105
13,27425,111922,119,69,114
10,22034,121547,113,64,112
4,102898,35372,110,63,114
17,120619,23533,109,61,103
11,115580,33230,111,61,105
16,121933,42748,119,67,105
14,105569,51711,114,72,106
18,32986,65516,116,67,114
