counter,start,storeDLT,storeKfrags,finish
0,2875,10822,115,64,132
1,3804,21359,114,60,112
9,2882,32242,124,82,105
7,31998,15901,110,59,107
19,34832,26195,110,64,111
8,32312,35462,118,61,109
3,32275,46583,118,67,117
6,31193,58482,109,68,114
12,31644,68675,137,64,105
5,31143,73076,118,70,106
2,29567,90113,111,64,109
15,29398,100572,120,74,119
13,27425,112271,116,68,106
10,22034,122764,113,72,118
4,102898,33723,110,59,106
17,120619,23651,109,65,117
11,115580,35020,110,64,114
16,121933,42537,110,65,131
14,105569,51936,110,69,105
18,32986,65628,114,75,106
