counter,start,storeDLT,storeKfrags,finish
0,2875,6675,108,72,109
1,3804,16462,121,64,112
9,2882,26243,117,62,123
7,31998,12673,111,70,107
19,34832,17844,118,66,103
8,32312,35231,118,65,108
3,32275,41027,115,64,108
6,31193,54259,117,65,111
12,31644,64673,110,72,105
5,31143,75868,116,61,109
2,29567,85815,110,76,103
15,29398,97556,115,66,105
13,27425,104103,111,65,105
10,22034,117296,113,80,112
4,102898,32326,110,86,119
17,120619,19647,112,65,109
11,115580,30893,111,67,114
16,121933,38619,114,60,111
14,105569,53401,120,62,104
18,32986,60392,118,66,105
