counter,start,storeDLT,storeKfrags,finish
0,2875,12390,115,70,117
1,3804,19813,110,60,105
9,2882,29341,114,63,123
7,31998,12332,110,64,111
19,34832,25648,113,78,117
8,32312,37027,111,67,109
3,32275,49040,112,65,107
6,31193,57804,111,63,119
12,31644,66569,115,63,118
5,31143,73988,110,65,115
2,29567,89090,112,77,116
15,29398,96225,114,64,112
13,27425,111484,118,68,107
10,22034,121984,132,77,105
4,102898,34832,110,66,109
17,120619,24205,134,65,117
11,115580,26332,109,64,118
16,121933,44108,115,66,115
14,105569,50150,110,68,104
18,32986,65172,113,65,114
