counter,start,storeDLT,storeKfrags,finish
0,2875,4554,123,66,106
1,3804,13792,111,60,103
9,2882,26028,110,62,107
7,31998,14998,111,67,118
19,34832,19422,111,65,119
8,32312,28502,117,66,115
3,32275,37892,109,60,107
6,31193,50696,113,67,115
12,31644,60172,118,64,124
5,31143,79366,110,64,110
2,29567,82003,114,63,108
15,29398,95901,124,68,105
13,27425,103125,117,65,109
10,22034,113791,117,68,112
4,102898,28595,116,65,106
17,120619,16643,111,69,112
11,115580,26103,112,61,104
16,121933,39064,118,69,106
14,105569,46167,114,67,104
18,32986,58049,123,64,106
