counter,start,storeDLT,storeKfrags,finish
2,1443,2411,112,64,107
0,2450,3390,110,65,108
1,2396,5387,118,64,103
3,4393,5377,109,65,105
9,6352,2453,114,64,103
6,6079,5555,110,65,103
17,6146,7706,112,68,146
12,5564,6409,116,60,104
4,5083,9541,120,62,105
7,8726,5307,110,59,104
16,10828,3360,109,62,103
5,10019,5456,110,66,123
19,7784,7466,119,71,106
11,7239,6515,113,68,103
10,5370,10012,114,83,104
8,9493,4957,117,65,118
15,8998,7293,116,73,103
18,2463,2536,120,62,103
13,1448,2513,112,65,111
14,2407,1410,109,65,105
