counter,start,storeDLT,storeKfrags,finish
0,2430,1307,110,60,103
5,2442,4363,109,64,113
16,2378,5450,114,75,107
1,2424,8480,109,61,104
3,2507,10626,110,61,105
2,4581,8447,110,65,102
4,9760,2874,110,85,106
15,5442,3087,112,63,107
13,4657,5513,115,64,102
7,3983,4921,110,69,104
6,3979,2279,109,62,114
11,2607,4288,111,65,102
9,2362,5652,115,71,105
17,3817,2281,119,70,113
10,2702,4354,110,75,111
19,2395,5478,109,85,108
14,6232,2444,122,61,104
8,2743,2333,120,64,113
12,2460,2304,116,60,105
18,2451,2295,109,66,115
