counter,start,storeDLT,storeKfrags,finish
0,2430,2781,119,61,104
5,2442,5819,114,67,111
16,2378,7028,113,72,103
1,2424,8914,110,64,118
3,2507,11031,125,78,103
2,4581,9906,117,68,117
4,9760,3348,116,65,108
15,5442,3626,121,65,103
13,4657,6558,111,63,115
7,3983,5368,110,87,108
6,3979,2722,109,68,105
11,2607,4748,110,65,111
9,2362,6085,112,65,125
17,3817,2754,188,69,104
10,2702,4794,112,83,119
19,2395,5951,112,59,104
14,6232,2781,111,67,115
8,2743,2795,116,68,103
12,2460,3631,111,67,108
18,2451,3500,113,65,107
